hsa-mir-6849,hsa-mir-1272,hsa-mir-4651,hsa-mir-761,hsa-mir-4744,hsa-mir-3143,hsa-mir-591,hsa-mir-4260,hsa-mir-520e,hsa-mir-378g,hsa-mir-6084,hsa-mir-663a,hsa-mir-3657,hsa-mir-4794,hsa-mir-6818,hsa-mir-6874,hsa-mir-6502,hsa-mir-4471,hsa-mir-3141,hsa-mir-4315-2,hsa-mir-802,hsa-mir-3149,hsa-mir-6722,hsa-mir-7974,hsa-mir-4718,hsa-mir-1278,hsa-mir-548as,hsa-mir-4802,hsa-mir-7856,hsa-mir-6829,hsa-mir-4538,hsa-mir-548c,hsa-mir-6077,hsa-mir-4271,hsa-mir-4462,hsa-mir-7847,hsa-mir-1304,hsa-mir-4504,hsa-mir-6888,hsa-mir-3689c,hsa-mir-5707,hsa-mir-4452,hsa-mir-4656,hsa-mir-6804,hsa-mir-6081,hsa-mir-548ak,hsa-mir-1587,hsa-mir-4450,hsa-mir-933,hsa-mir-3132,hsa-mir-6878,hsa-mir-3668,hsa-mir-6835,hsa-mir-3180-4,hsa-mir-3128,hsa-mir-1289-1,hsa-mir-558,hsa-mir-6872,hsa-mir-4485,hsa-mir-6768,hsa-mir-451b,hsa-mir-3177,hsa-mir-4454,hsa-mir-640,hsa-mir-3119-2,hsa-mir-372,hsa-mir-5583-1,hsa-mir-7157,hsa-mir-668,hsa-mir-941-1,hsa-mir-3675,hsa-mir-606,hsa-mir-3683,hsa-mir-6796,hsa-mir-3148,hsa-mir-661,hsa-mir-4520-2,hsa-mir-1184-2,hsa-mir-378i,hsa-mir-6080,hsa-mir-5690,hsa-mir-3185,hsa-mir-367,hsa-mir-3907,hsa-mir-521-2,hsa-mir-6719,hsa-mir-1825,hsa-mir-3197,hsa-mir-593,hsa-mir-5186,hsa-mir-5681a,hsa-mir-3155b,hsa-mir-4419b,hsa-mir-5191,hsa-mir-4694,hsa-mir-1469,hsa-mir-4782,hsa-mir-4263,hsa-mir-4731,hsa-mir-4747,hsa-mir-466,hsa-mir-6513,hsa-mir-3689b,hsa-mir-8066,hsa-mir-635,hsa-mir-1827,hsa-mir-5192,hsa-mir-3175,hsa-mir-6801,hsa-mir-6855,hsa-mir-5704,hsa-mir-4642,hsa-mir-6785,hsa-mir-4310,hsa-mir-1912,hsa-mir-8073,hsa-mir-662,hsa-mir-6859-4,hsa-mir-1178,hsa-mir-642b,hsa-mir-596,hsa-mir-4526,hsa-mir-7977,hsa-mir-5007,hsa-mir-3936,hsa-mir-548ac,hsa-mir-1244-1,hsa-mir-644a,hsa-mir-3686,hsa-mir-3166,hsa-mir-6770-2,hsa-mir-3167,hsa-mir-6071,hsa-mir-4496,hsa-mir-922,hsa-mir-4776-2,hsa-mir-563,hsa-mir-4666b,hsa-mir-5190,hsa-mir-663b,hsa-mir-7973-1,hsa-mir-4756,hsa-mir-578,hsa-mir-4439,hsa-mir-422a,hsa-mir-378d-1,hsa-mir-4790,hsa-mir-6745,hsa-mir-5691,hsa-mir-7158,hsa-mir-4321,hsa-mir-4539,hsa-mir-6770-1,hsa-mir-4322,hsa-mir-5692c-2,hsa-mir-5703,hsa-mir-4264,hsa-mir-3139,hsa-mir-4493,hsa-mir-6861,hsa-mir-4696,hsa-mir-4720,hsa-mir-3125,hsa-mir-4476,hsa-mir-4774,hsa-mir-526a-2,hsa-mir-6752,hsa-mir-6090,hsa-mir-4693,hsa-mir-921,hsa-mir-548m,hsa-mir-4440,hsa-mir-4513,hsa-mir-630,hsa-mir-3688-1,hsa-mir-567,hsa-mir-572,hsa-mir-548ao,hsa-mir-513a-1,hsa-mir-4655,hsa-mir-4698,hsa-mir-4776-1,hsa-mir-3678,hsa-mir-5708,hsa-mir-6076,hsa-mir-1207,hsa-mir-3180-2,hsa-mir-6864,hsa-mir-5700,hsa-mir-1273a,hsa-mir-4435-2,hsa-mir-7111,hsa-mir-4737,hsa-mir-3665,hsa-mir-6127,hsa-mir-891b,hsa-mir-4733,hsa-mir-548ad,hsa-mir-3142,hsa-mir-3655,hsa-mir-527,hsa-mir-6876,hsa-mir-4432,hsa-mir-6873,hsa-mir-3661,hsa-mir-6823,hsa-mir-4436a,hsa-mir-6130,hsa-mir-1285-2,hsa-mir-3120,hsa-mir-3180-5,hsa-mir-4498,hsa-mir-548ab,hsa-mir-890,hsa-mir-6731,hsa-mir-617,hsa-mir-3182,hsa-mir-499b,hsa-mir-4421,hsa-mir-516a-1,hsa-mir-5702,hsa-mir-6817,hsa-mir-4659b,hsa-mir-597,hsa-mir-550b-1,hsa-mir-3165,hsa-mir-4711,hsa-mir-1281,hsa-mir-3692,hsa-mir-7843,hsa-mir-7849,hsa-mir-548ax,hsa-mir-3159,hsa-mir-3927,hsa-mir-4635,hsa-mir-548u,hsa-mir-548ag-1,hsa-mir-4764,hsa-mir-575,hsa-mir-4487,hsa-mir-6500,hsa-mir-506,hsa-mir-3654,hsa-mir-571,hsa-mir-4678,hsa-mir-4460,hsa-mir-4279,hsa-mir-4650-1,hsa-mir-211,hsa-mir-2113,hsa-mir-7853,hsa-mir-8082,hsa-mir-10a,hsa-mir-4721,hsa-mir-623,hsa-mir-936,hsa-mir-202,hsa-mir-4420,hsa-mir-187,hsa-mir-8085,hsa-mir-5572,hsa-mir-3685,hsa-mir-3973,hsa-mir-3658,hsa-mir-6088,hsa-mir-3688-2,hsa-mir-4675,hsa-mir-378j,hsa-mir-6787,hsa-mir-6126,hsa-mir-5591,hsa-mir-8079,hsa-mir-4765,hsa-mir-3606,hsa-mir-4739,hsa-mir-302c,hsa-mir-5011,hsa-mir-4284,hsa-mir-3186,hsa-mir-3199-1,hsa-mir-4512,hsa-mir-548h-5,hsa-mir-378e,hsa-mir-4706,hsa-mir-891a,hsa-mir-1253,hsa-mir-609,hsa-mir-4697,hsa-mir-1264,hsa-mir-1285-1,hsa-mir-7107,hsa-mir-5196,hsa-mir-4327,hsa-mir-4692,hsa-mir-3914-1,hsa-mir-4428,hsa-mir-650,hsa-mir-3972,hsa-mir-4536-1,hsa-mir-4804,hsa-mir-518a-2,hsa-mir-4429,hsa-mir-5684,hsa-mir-6862-1,hsa-mir-6866,hsa-mir-4258,hsa-mir-4752,hsa-mir-6826,hsa-mir-3680-2,hsa-mir-6770-3,hsa-mir-3938,hsa-mir-4726,hsa-mir-373,hsa-mir-548f-1,hsa-mir-1299,hsa-mir-4508,hsa-mir-548ah,hsa-mir-4686,hsa-mir-548t,hsa-mir-657,hsa-mir-603,hsa-mir-4427,hsa-mir-4520-1,hsa-mir-3689d-1,hsa-mir-3121,hsa-mir-4510,hsa-mir-4516,hsa-mir-2114,hsa-mir-8052,hsa-mir-4688,hsa-mir-4308,hsa-mir-3920,hsa-mir-548az,hsa-mir-602,hsa-mir-5587,hsa-mir-8083,hsa-mir-3133,hsa-mir-4712,hsa-mir-4438,hsa-mir-4679-1,hsa-mir-1302-3,hsa-mir-1193,hsa-mir-3915,hsa-mir-4503,hsa-mir-4418,hsa-mir-4478,hsa-mir-320e,hsa-mir-6740,hsa-mir-3921,hsa-mir-378b,hsa-mir-2355,hsa-mir-4441,hsa-mir-1268b,hsa-mir-548w,hsa-mir-762,hsa-mir-3146,hsa-mir-4803,hsa-mir-718,hsa-mir-4705,hsa-mir-1204,hsa-mir-711,hsa-mir-4276,hsa-mir-6811,stage
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.503736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671648,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.503736,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.503736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,43877.570039,0.0,0.0,0.0,0.0,0.0,3.694062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.671648,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.167912,0.167912,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167912,0.0,0.0,0.0,0.335824,1.007472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.791193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.307197,0.0,0.0,0.0,0.0,0.0,0.0,1.07519,0.0,0.153599,0.0,0.307197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.307197,0.0,0.153599,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.307197,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32314.990131,0.0,0.0,0.0,0.153599,0.0,26.572554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.460796,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.307197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.282614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164386,1.164386,1.746579,0.0,0.0,0.0,0.0,0.0,0.0,1.746579,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,1.746579,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,1.164386,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18191.20737,0.0,0.0,0.0,0.0,0.0,61.130281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,1.164386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,3.493159,0.0,0.0,0.0,0.0,1.164386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.897485,0.0,0.0,0.0,0.0,0.582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.561069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.280534,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.561069,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561069,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.280534,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27709.210529,0.0,0.280534,0.0,3.366411,0.0,2.524808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,1.402671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841603,0.0,0.0,0.0,0.561069,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.0,0.0,0.0,0.0,0.841603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280534,0.280534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.360673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,1.150127,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.920102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920102,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.230025,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460051,0.0,0.0,0.0,0.690076,0.0,0.0,0.0,22291.766584,0.0,0.0,0.0,0.0,0.0,7.820865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920102,0.0,0.0,0.0,0.0,9.661069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460051,0.0,0.230025,0.0,0.230025,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.0,0.0,0.0,0.0,0.690076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230025,0.230025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906339,0.906339,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359508,0.906339,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.453169,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359508,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,29554.353146,0.0,0.0,0.0,0.0,0.0,8.15705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453169,0.0,0.0,0.0,0.0,36.706727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
