Feature,NCA_General,NCA_Stage,NCA_Subtype
hsa-mir-3152,1.2287230775625964,2.481609670055125,2.8206116693121857
hsa-mir-3153,1.0000000000879552,1.359465780621037,2.5451752393397666
hsa-mir-3154,1.1385454222333198,1.8376850482646125,1.827978690016751
hsa-mir-3155a,1.284802172097454,2.8338207723444397,3.206980030270447
hsa-mir-3155b,1.0000000000529858,1.0108427003083704,4.16412630459851
hsa-mir-3156-1,1.0002877039089437,1.1847215819568326,2.5849380027022675
hsa-mir-3156-2,1.0000000000064477,6.0512559665326044,1.000000090088569
hsa-mir-3156-3,1.0000000000602038,1.000000000000004,1.0000000000000004
hsa-mir-3157,1.4201263100784711,2.801346893036982,3.8785620515435273
hsa-mir-3158-1,1.3748418650815102,3.81878357229344,3.872134339412267
hsa-mir-3158-2,1.7592548186793424,3.715654966366966,4.020113970578462
hsa-mir-3159,1.1817848068830177,2.809296560461425,3.162329545754445
hsa-mir-3160-1,1.1346315718452196,4.230175591580249,3.0043272338627607
hsa-mir-3160-2,1.0000050596970278,3.995038151232934,2.526975356882199
hsa-mir-3161,1.3908546648228262,2.0406703058891336,2.3026154629478297
hsa-mir-3162,2.569550072087951,1.745375673686,2.526608220308706
hsa-mir-3163,1.8698966910206474,3.918558415632438,3.3512163165967075
hsa-mir-3164,1.0299272909058117,2.1461212661695663,2.981405178521384
hsa-mir-3165,1.1517295714542095,2.051518183629538,3.907499995278009
hsa-mir-3166,2.1089211101412686,3.4095304427111808,4.201924666070483
hsa-mir-3167,1.0000000001322724,2.1207000603305137,2.561741912907589
hsa-mir-3168,1.0000000001113185,2.785532300681928,4.311465797901717
hsa-mir-3169,1.0000000000064466,1.000000000000003,1.0000000000000002
hsa-mir-3170,1.471114406274791,3.309588082062074,3.673467416253133
hsa-mir-3171,1.4274493992667296,3.17960548354671,3.358077103279463
hsa-mir-3173,1.3608056400331565,2.5543609850248474,2.8661117670459317
hsa-mir-3174,1.3603214478986976,2.9650640372146153,4.447835317394313
hsa-mir-3175,1.5508360256223503,2.899093698296965,3.908857828454994
hsa-mir-3176,1.334595739871236,3.5538896246806866,3.632450772057345
hsa-mir-3177,1.6487423383651405,3.529916810462911,3.398797307480362
hsa-mir-3178,1.759566835498242,3.827704678701447,4.128725979478888
hsa-mir-3179-1,1.0,1.0,1.0
hsa-mir-3179-2,1.0,1.0,1.0
hsa-mir-3179-3,1.0,1.0,1.0
hsa-mir-3179-4,1.0,1.0,1.0
hsa-mir-3180-1,1.0000000000736855,1.9914199400201236,3.561702078107206
hsa-mir-3180-2,1.000000003663961,1.0206514830410485,2.2773337756738963
hsa-mir-3180-3,1.00000000007775,1.6983870856111136,1.809047124070405
hsa-mir-3180-4,1.139938298374661,3.636864629659239,5.375981353759963
hsa-mir-3180-5,1.0000000000100544,1.0329704599898453,1.0000961550178373
hsa-mir-3181,1.6345573577036292,3.7655670582758978,5.017639651812602
hsa-mir-3182,1.2856860140583706,3.001832322845019,2.7905278551084964
hsa-mir-3183,1.9676880365939804,2.8029222003422944,3.2026422243768478
hsa-mir-3184,1.0000000000720404,2.995581883554434,1.8688154297273378
hsa-mir-3185,1.0000226963571994,1.166536634956146,2.414430723664249
hsa-mir-3186,1.258163715786257,2.514603283634315,3.399977296292891
hsa-mir-3187,1.700633137569287,3.3505211505495924,3.3407865081877888
hsa-mir-3188,1.6855704226901052,2.8098334090128647,3.829946097200747
hsa-mir-3189,2.0413973909607077,2.2708511514224745,4.178448799495754
hsa-mir-3190,1.3851877872607854,3.0432240269520574,3.567864681943575
hsa-mir-3191,2.7148721177364403,2.9421498496659764,3.695840250602024
hsa-mir-3192,1.5921914508495614,3.1081101419085204,3.878708386194014
hsa-mir-3193,1.5696630239222402,2.941194524806137,4.258589738344876
hsa-mir-3194,1.8381347371555978,3.576383599224284,4.465335456784767
hsa-mir-3195,1.6812678459864363,3.0987207461498025,4.4005132065058445
hsa-mir-3196,2.019582812463813,2.8246629667082916,2.0901630468784154
hsa-mir-3197,1.0000308942982907,2.418123914872481,4.3010799258182075
hsa-mir-3198-1,1.0001990051810694,2.115646972604412,4.402398298191628
hsa-mir-3198-2,1.6421867442601725,2.871438731241267,3.206357240459923
hsa-mir-3199-1,1.3794333910553578,3.6080089077392414,4.252347063042238
hsa-mir-3199-2,1.3570418563358224,3.0951139186085648,3.76809110927999
hsa-mir-32,1.6777104102404066,3.6003515659781593,4.176277148339864
hsa-mir-3200,1.5492881320025775,2.4031988780213163,3.0285861093117865
hsa-mir-3201,1.0,1.0,1.0
hsa-mir-3202-1,1.5415649696305327,2.8898759834890724,3.276498579042797
hsa-mir-3202-2,1.4840413226663387,4.152305524166199,3.755645564365483
hsa-mir-320a,1.317546723226998,3.1011259154027884,3.5328684141532443
hsa-mir-320b-1,1.662379464750475,2.449849988479163,3.241716181200292
hsa-mir-320b-2,1.4550764673871852,2.3440120700273632,3.3383850294624637
hsa-mir-320c-1,1.5336419930027303,3.1692963252218918,3.4731525053939456
hsa-mir-320c-2,1.451855797297248,3.0279958095534547,4.092462133718856
hsa-mir-320d-1,1.4746435584987043,3.097310259826811,4.555324191949606
hsa-mir-320d-2,1.314897296725675,2.9857132077819823,3.7785028392314137
hsa-mir-320e,1.6004552141600286,3.485030383426991,5.098459910435721
hsa-mir-323a,1.0654942265284373,1.6438194806544717,1.6593730674839386
hsa-mir-323b,1.0581872397001446,1.8629307350671165,1.7106653871302404
hsa-mir-324,1.5799488630911023,2.7405700991892172,3.6951746446776763
hsa-mir-325,1.0,1.0,1.0
hsa-mir-326,1.3360419031037456,1.692079117714141,2.3547328046129663
hsa-mir-328,1.203795764183008,1.3864009730002138,1.6922054310335504
hsa-mir-329-1,1.330233302775394,2.0135757074865,2.2405148717615906
hsa-mir-329-2,1.1652325477511856,2.1842537290276227,2.0013632450227323
hsa-mir-330,2.0575772506154437,3.458187254169766,3.9501759340133136
hsa-mir-331,2.4016424021296285,2.9700171628175096,3.481989639982936
hsa-mir-335,1.890846908660795,3.0279237565378474,3.5601427687375438
hsa-mir-337,1.2532137922073385,1.942943944600673,2.050592875179617
hsa-mir-338,1.884697571632131,3.8555997418208525,5.308706350902736
hsa-mir-339,1.7837231837853216,2.552733935608692,4.330053293994578
hsa-mir-33a,1.2459930861795978,2.6367704686049156,2.4925181301281447
hsa-mir-33b,1.4463702419044635,2.7611824353324446,2.7027095663652725
hsa-mir-340,1.454882274082521,3.2489579269095894,5.417989279009221
hsa-mir-342,1.4735988891789675,3.4182086145441,4.304755085235152
hsa-mir-345,1.3448680183523252,2.426433202114524,2.7196533408468953
hsa-mir-346,1.367732870476531,1.8037282643805315,2.9336329407894635
hsa-mir-34a,1.856520562764846,3.7047778991724556,4.3021664859023385
hsa-mir-34b,1.92654229332101,3.0866996637824564,3.8150492426128606
hsa-mir-34c,1.582923940697583,2.7527584357075012,2.86611241328691
hsa-mir-3529,1.0000000048762134,1.9457229571253045,2.7510081206758827
hsa-mir-3591,1.0000000001448326,2.781212825255886,3.206774547037036
hsa-mir-3605,1.6410678415734208,2.248665996128526,2.363267655380169
hsa-mir-3606,1.3741198277217601,2.317633100629543,3.254417861839827
hsa-mir-3607,1.7195312307895376,4.5681341859551,3.95775135258689
hsa-mir-3609,1.2261358740790815,2.36825464805598,1.9386291291509794
hsa-mir-361,1.3926331668015988,2.797773340337961,3.8114891911254496
hsa-mir-3610,1.7735545446078382,3.018732521112287,3.4240118128988857
hsa-mir-3611,1.3127479348456081,3.890406737529648,3.404614740198831
hsa-mir-3612,1.0000000001123848,1.3610591351602288,1.8465469218319193
hsa-mir-3613,1.2576050412237856,3.4586903071387525,3.6083247190376593
hsa-mir-3614,1.8268951476391233,3.704224889270651,4.473940354589665
hsa-mir-3615,1.7100452136197977,2.926879901267428,3.4908048816665143
hsa-mir-3616,1.3681846187618745,2.609630965901137,3.584235831217669
hsa-mir-3617,5.235265675579438,2.6819214891315433,4.1318658182671015
hsa-mir-3618,1.377107569219462,3.1277229719030712,3.0521301771998317
hsa-mir-3619,1.649664083293786,3.365054616283534,3.657025401641264
hsa-mir-362,1.362450109456811,2.767361578186361,3.214027535931709
hsa-mir-3620,1.9891605734019842,2.636468236228536,3.414926929758725
hsa-mir-3621,1.0000000000890785,2.639556979974372,2.197755200000929
hsa-mir-3622a,1.1725480082337871,2.8868275553219482,2.8060480168943367
hsa-mir-3622b,1.0885602719415217,1.751649574389872,2.2089604222547
hsa-mir-363,1.4487064409429224,2.97570014460831,3.3257026405916688
hsa-mir-3646,1.0347099182717088,2.451900225656299,3.171120696410599
hsa-mir-3648-1,1.0,1.0,1.0
hsa-mir-3648-2,1.0,1.0,1.0
hsa-mir-3649,1.0000000000362228,2.4451678266728125,1.5863058729150816
hsa-mir-3650,1.3967581936298628,3.642829796881785,4.107581536288308
hsa-mir-3651,1.8393688596917936,2.7262998865326398,3.7694860889014725
hsa-mir-3652,1.907445207836515,4.088377396336953,3.600999554374821
hsa-mir-3653,1.310376659639142,2.673114933741488,2.419287856379132
hsa-mir-3654,1.777287514778594,3.2253346175569972,3.8680491056556994
hsa-mir-3655,1.5853170093756637,4.231511203574019,4.330165392283963
hsa-mir-3656,1.2558065756980523,2.9522503716633186,2.5784918475658882
hsa-mir-3657,1.0000866791799032,2.1813981080114466,2.9948017809889707
hsa-mir-3658,1.000005657355495,2.9962648280849784,3.773529612070712
hsa-mir-3659,1.2809549621229521,2.580675129516398,4.634217311704001
hsa-mir-365a,1.5418732370213533,3.31054661004592,4.366308449466651
hsa-mir-365b,1.54188907355986,3.3081630264340904,4.32912553019592
hsa-mir-3660,1.2502608074329913,2.419423472206594,2.610283027454059
hsa-mir-3661,1.4255758059482462,2.110254865374298,2.6661502618165693
hsa-mir-3662,1.0830249430996086,2.7913096255185934,3.7149373000745998
hsa-mir-3663,1.2027056680129462,2.345232497099686,2.3533304010140226
hsa-mir-3664,1.7152057238157528,2.5226697735163723,2.8144459374223283
hsa-mir-3665,1.0000000002985878,1.0007286764382868,1.9408747449310155
hsa-mir-3666,1.0,1.0,1.0
hsa-mir-3667,1.2362560597131078,3.690256603518294,3.2321522939005027
hsa-mir-3668,1.106189049554287,2.3562305868602293,2.8625689613027947
hsa-mir-367,1.0000000000064448,1.000000000000004,1.0118546324769593
hsa-mir-3670-1,1.0,1.0,1.0
hsa-mir-3670-2,1.0,1.0,1.0
hsa-mir-3670-3,1.0,1.0,1.0
hsa-mir-3670-4,1.0,1.0,1.0
hsa-mir-3671,1.0,1.0,1.0
hsa-mir-3672,1.0000000000102383,1.000156749812294,10.713946068911989
hsa-mir-3674,1.0000000000064457,1.000000000000004,1.3890010093394975
hsa-mir-3675,1.0003025091249227,3.5705738692915823,1.857286995749665
hsa-mir-3677,1.8727170493633611,2.7420194555810324,3.43566120261939
hsa-mir-3678,2.5880092987279992,3.891233927053289,5.012152563100557
hsa-mir-3679,1.8558006060358483,3.2675730111110135,4.018973582690992
hsa-mir-3680-1,1.5913425712860292,3.5416312193465207,4.490461479127679
hsa-mir-3680-2,1.9494780125256335,3.2654824161304337,4.8158984303038235
hsa-mir-3681,1.0837088433778232,5.381417323910507,6.036573222141073
hsa-mir-3682,1.2982181932379773,3.1954660590171318,4.103096813933947
hsa-mir-3683,1.0000000000953664,1.4260453428346365,3.366057330140837
hsa-mir-3684,1.2856570172018742,3.1388767630218655,3.6833758789307085
hsa-mir-3685,2.041613681527053,2.681409197934121,3.3367313866677017
hsa-mir-3686,2.886689863068708,1.0121569573911997,1.3681213846859996
hsa-mir-3687-1,1.0,1.0,1.0
hsa-mir-3687-2,1.0,1.0,1.0
hsa-mir-3688-1,1.3888457047386644,3.4460033858049064,3.946906799759786
hsa-mir-3688-2,1.5948673180897925,2.7746815596101486,4.154223918358288
hsa-mir-3689a,1.019491360720156,1.7972639692238639,1.1857513661624945
hsa-mir-3689b,1.0099521731438716,1.7927304970975433,1.3021050501496128
hsa-mir-3689c,1.0000000000106954,1.5066247443415828,1.175635452596492
hsa-mir-3689d-1,1.0000000000064457,1.0000000000000042,1.0000000000000004
hsa-mir-3689d-2,1.0,1.0,1.0
hsa-mir-3689e,1.016458523091349,2.037405295410545,1.415249459415265
hsa-mir-3689f,2.205053874574262,1.640178806594586,1.5044043077800153
hsa-mir-369,1.2072060351574314,2.19326424881701,2.418555621591129
hsa-mir-3690-1,1.4330901967812657,4.260692812230054,4.2619760883925535
hsa-mir-3690-2,1.0,1.0,1.0
hsa-mir-3691,2.031012460719682,3.4013456949437373,3.2626884155503917
hsa-mir-3692,1.635243074984975,2.2673542282559294,5.754664916019262
hsa-mir-370,1.2363146760057793,1.7706331467672132,1.9222890084822755
hsa-mir-3713,1.0,1.0,1.0
hsa-mir-3714,1.0,1.0,1.0
hsa-mir-371a,1.0124448966628226,1.0664743889213788,1.1208481097316723
hsa-mir-371b,1.3558640223832712,3.0792717787442117,3.8037535355296965
hsa-mir-372,1.028473143442327,1.1142401976995848,1.1026239953810288
hsa-mir-373,1.0162120039170646,1.0720799610954284,1.1438566679145885
hsa-mir-374a,1.4734595158699264,4.187755312531656,4.349192119592859
hsa-mir-374b,1.5092412022432746,3.500478475207762,3.8064537836187844
hsa-mir-374c,1.0664249374279444,2.319865899545722,2.0465728794307103
hsa-mir-375,1.1347082542283164,2.5362321242490546,3.7587442683968106
hsa-mir-376a-1,1.1130080532311974,1.8653035727938216,1.8472028625215458
hsa-mir-376a-2,1.1136827772361706,1.8721382115957905,1.859417575792728
hsa-mir-376b,1.182647351519803,2.256814890057185,2.160705359761479
hsa-mir-376c,1.2013103496677133,2.516349728501617,2.4925292341843193
hsa-mir-377,1.1563155813352135,2.016906410752002,2.172312069433288
hsa-mir-378a,1.3374142551969543,3.0477707987250127,3.1751667770688554
hsa-mir-378b,1.0000000172614698,3.8352869260265865,4.895219027263895
hsa-mir-378c,1.6118289211317194,3.8563611768041817,4.367314112732642
hsa-mir-378d-1,1.3961592416905497,4.434497249265131,5.0636381156303445
hsa-mir-378d-2,1.6308034128983113,3.448557699981772,3.8395906972400646
hsa-mir-378e,1.0000000000392022,1.0112912087450525,1.262139123752375
hsa-mir-378f,1.4035714250058897,2.967843167505639,3.6633075773338573
hsa-mir-378g,1.0000083467598022,2.4809325012568637,5.040606917329074
hsa-mir-378h,1.0000000000478064,1.2991740681286634,1.7471221634386604
hsa-mir-378i,1.9167489343048365,2.152053150161788,2.8307671540853456
hsa-mir-378j,1.0000000000111418,3.5059768246413032,5.080727065875938
hsa-mir-379,1.2835576636889021,2.1832253273669875,2.288324136944815
hsa-mir-380,1.1528121905146542,1.614743897415295,2.1770363750438197
hsa-mir-381,1.3110894906363304,2.124509754708532,2.525302636745234
hsa-mir-382,1.459793734071437,2.2586368426259367,2.4383395151897385
hsa-mir-383,1.0118369404202183,1.843228720274812,4.826460810406397
hsa-mir-384,1.000000000006446,1.0000000000000044,1.0000000000000004
hsa-mir-3907,1.3407295692767622,2.063689921325468,2.746668309431986
hsa-mir-3908,1.0,1.0,1.0
hsa-mir-3909,1.3510686701984826,4.271605221165544,4.5087150265763904
hsa-mir-3910-1,1.2630866148751994,3.477702503127932,4.327580821990368
hsa-mir-3910-2,2.0923593097642366,3.121784649711861,3.950467487698006
hsa-mir-3911,1.9415615047960586,3.077595334885883,4.7934945862072516
hsa-mir-3912,1.793916172717331,4.140420548025315,4.165196176378776
hsa-mir-3913-1,1.3443565375880868,1.9485203818199197,2.837136507035932
hsa-mir-3913-2,1.2621299081271484,2.0996828963802416,2.62096251684987
hsa-mir-3914-1,1.000000000105628,2.4656004491803865,3.1715526206511284
hsa-mir-3914-2,2.0163333753947175,3.188395944881307,2.8865607511451614
hsa-mir-3915,1.0000000000081206,1.0000000004918843,1.0772378277263772
hsa-mir-3916,1.3363705171616953,2.3295950777142447,3.2302301008599312
hsa-mir-3917,1.3178520206835773,1.9219006467105515,2.4739984916313227
hsa-mir-3918,1.0552404366015615,3.893098016957925,4.420287369075959
hsa-mir-3919,1.0000002557476166,1.8118707360186694,5.108651766999047
hsa-mir-3920,1.5202456012007308,4.482466017979171,5.021825506518803
hsa-mir-3921,1.3587370649834576,3.4309952533773456,2.8218900095064265
hsa-mir-3922,2.484340752179788,3.7309113871955533,5.249109677062154
hsa-mir-3923,1.000946927249706,2.316689539839434,1.357702513738233
hsa-mir-3924,1.0000000003102463,1.7307044712682422,1.3517103683536211
hsa-mir-3925,1.1783285553430929,3.210995446609825,4.622576517467241
hsa-mir-3926-1,1.4063862705541927,4.388157331215939,5.561946120265968
hsa-mir-3926-2,1.7843426784839025,4.898841127309471,4.502478686110347
hsa-mir-3927,1.0282458811742807,2.753473091841162,3.188818602864672
hsa-mir-3928,1.8008199674130538,2.6050394129047767,2.5088197111669186
hsa-mir-3929,1.0000264290215524,1.5938829331386966,1.8909084659372897
hsa-mir-3934,1.9152745590061735,3.2778829328363654,3.9942414147356944
hsa-mir-3935,1.0000000000614129,2.25194246845512,2.4432924557937716
hsa-mir-3936,1.2929626940055714,3.328236642841125,3.378672338844825
hsa-mir-3937,1.000001364283172,1.417253286736516,2.0695485384782666
hsa-mir-3938,1.0857897574603197,2.141241888401828,3.1212487004023934
hsa-mir-3939,1.3247330316168022,2.394118541428319,3.9376143261967598
hsa-mir-3940,1.2605039222163392,2.9979070035231428,2.368808469534924
hsa-mir-3941,1.480500277534579,3.1057995593630108,3.6398505554444474
hsa-mir-3942,1.387476341726405,3.350240764956089,3.6252526227598576
hsa-mir-3943,1.6360988193065669,3.8817316480186257,3.606439425834448
hsa-mir-3944,1.344671474139171,3.687955201796028,3.6359631810156303
hsa-mir-3945,1.523592610554815,3.6956572625449646,5.091386270594343
hsa-mir-3960,1.0000000000285119,1.4518240988800843,1.8923843924505654
hsa-mir-3972,1.0000000000064466,1.0000000000000049,1.0000000000000013
hsa-mir-3973,1.0000000000064468,1.0000000000000049,1.0000308095379704
hsa-mir-3974,1.0,1.0,1.0
hsa-mir-3975,1.0000000000659945,1.0589312604328989,1.0310339657626675
hsa-mir-3976,1.0,1.0,1.0
hsa-mir-3977,1.0,1.0,1.0
hsa-mir-3978,1.0,1.0,1.0
hsa-mir-409,1.3204062786635722,1.9861275795974986,2.040475121860321
hsa-mir-410,1.128701924428704,1.812350718260544,2.1074115760381296
hsa-mir-411,1.3351462556334688,2.3678357715956135,2.5223582615882996
hsa-mir-412,1.2417769982803617,1.9018819762742583,1.991717544204015
hsa-mir-421,1.3358915238884144,2.695300260815949,2.9182568828023463
hsa-mir-422a,1.0000000000548268,1.000000000000027,1.4276676649929898
hsa-mir-423,1.550865246855843,2.160502563004975,2.3915271675307963
hsa-mir-424,1.5451544064286524,3.559055286186708,3.916931980603717
hsa-mir-425,3.4196695605090586,3.153810520568329,3.693850134664949
hsa-mir-4251,1.0,1.0,1.0
hsa-mir-4252,1.0,1.0,1.0
hsa-mir-4253,1.0,1.0,1.0
hsa-mir-4254,1.1709843117779994,2.5366943822892645,2.841289941200415
hsa-mir-4255,1.0,1.0,1.0
hsa-mir-4256,1.00000000000785,2.354219743889466,1.4938207988591017
hsa-mir-4257,1.0000000000085734,1.0000000000000064,2.1514890212931324
hsa-mir-4258,1.00000000028548,2.248080527682593,2.327826122770225
hsa-mir-4259,1.0,1.0,1.0
hsa-mir-4260,1.0000000003050766,1.0000007599117624,1.2784218907584872
hsa-mir-4261,1.0,1.0,1.0
hsa-mir-4262,1.0,1.0,1.0
hsa-mir-4263,1.0000000000111473,4.588137204114157,1.7919481000927002
hsa-mir-4264,1.0000000000064477,1.0000000000000049,1.9393944624947614
hsa-mir-4265,1.0,1.0,1.0
hsa-mir-4266,1.0,1.0,1.0
hsa-mir-4267,1.0,1.0,1.0
hsa-mir-4268,1.0,1.0,1.0
hsa-mir-4269,1.0,1.0,1.0
hsa-mir-4270,1.0000000000064468,1.0000055328954218,1.0000000000001255
hsa-mir-4271,1.0000000000064486,1.0006881974185011,1.152163225388898
hsa-mir-4272,1.0,1.0,1.0
hsa-mir-4273,1.0,1.0,1.0
hsa-mir-4274,1.0,1.0,1.0
hsa-mir-4275,1.0,1.0,1.0
hsa-mir-4276,1.000000000006447,1.0000000000000049,1.0328946224174225
hsa-mir-4277,1.0,1.0,1.0
hsa-mir-4278,1.000000000006447,1.0000000000000049,1.0000000000000346
hsa-mir-4279,1.000000000011202,1.0000000039418415,1.0605854021692225
hsa-mir-4280,1.0000000000064473,1.0147449412567515,1.0000701506157075
hsa-mir-4281,1.0,1.0,1.0
hsa-mir-4282,1.0,1.0,1.0
hsa-mir-4283-1,1.0,1.0,1.0
hsa-mir-4283-2,1.0,1.0,1.0
hsa-mir-4284,1.0000000091513137,3.0141456607198913,3.3575859046181322
hsa-mir-4285,1.0,1.0,1.0
hsa-mir-4286,1.1436587998772796,2.5036052779650975,2.9208940739160663
hsa-mir-4287,1.0,1.0,1.0
hsa-mir-4288,1.000000000127805,1.404037022875063,1.4657448388904921
hsa-mir-4289,1.0000000000121718,1.6951075219929315,1.4145792006995492
hsa-mir-429,1.317918527512946,2.5960110501962124,3.7487144975678492
hsa-mir-4290,1.0,1.0,1.0
hsa-mir-4291,1.0,1.0,1.0
hsa-mir-4292,1.0000000000628608,4.063112246926743,1.0001128883275874
hsa-mir-4293,1.0,1.0,1.0
hsa-mir-4294,1.0,1.0,1.0
hsa-mir-4295,1.0000000001461866,1.210191964127627,1.2939434062824229
hsa-mir-4296,1.0000000000127958,1.4574178155053625,2.73656923758686
hsa-mir-4297,1.0,1.0,1.0
hsa-mir-4298,1.0,1.0,1.0
hsa-mir-4299,1.0,1.0,1.0
hsa-mir-4300,1.0000000000090912,1.0000000000000069,1.0000000000000007
hsa-mir-4301,1.0,1.0,1.0
hsa-mir-4302,4.567810949127514,1.0000080684723693,1.8792019364816868
hsa-mir-4303,1.0,1.0,1.0
hsa-mir-4304,1.0,1.0,1.0
hsa-mir-4305,1.0,1.0,1.0
hsa-mir-4306,1.5321856318048195,2.2977094965885603,3.163474496461595
hsa-mir-4307,1.0,1.0,1.0
hsa-mir-4308,1.0000000000079659,1.0000000000000058,1.0000000000000007
hsa-mir-4309,1.0,1.0,1.0
hsa-mir-431,1.123977958009361,1.7564662300556615,1.681386573999276
hsa-mir-4310,3.1793890235994624,1.8657939642755674,1.4755342719391342
hsa-mir-4311,1.0,1.0,1.0
hsa-mir-4312,1.0000000000064475,1.000000000000005,1.0000000000000004
hsa-mir-4313,1.0,1.0,1.0
hsa-mir-4314,1.0,1.0,1.0
hsa-mir-4315-1,1.5936736811206118,1.895953121357143,1.3138798739153106
hsa-mir-4315-2,1.0000000000689797,3.321856308714848,2.08147686808491
hsa-mir-4316,1.0,1.0,1.0
hsa-mir-4317,1.0000000000064475,1.000000000000005,1.8923062141242348
hsa-mir-4318,1.0,1.0,1.0
hsa-mir-4319,1.0,1.0,1.0
hsa-mir-432,1.2004724797294501,1.8545714494186283,1.8155778354872443
hsa-mir-4320,1.000000000120671,1.0559318110372897,1.1070191858948522
hsa-mir-4321,1.0000000000086755,1.0000002548197706,5.0525150875434495
hsa-mir-4322,1.0000000000564717,1.3187147988333792,1.8913040333266313
hsa-mir-4323,1.0000000000064477,1.000000000000005,1.0000000000000004
hsa-mir-4324,1.000000000006448,1.8612499635848136,1.000000001331467
hsa-mir-4325,1.0,1.0,1.0
hsa-mir-4326,2.4960893132120723,2.998054381938867,3.8414233108784277
hsa-mir-4327,1.0000000000427023,1.0000000000000069,1.0001933924920448
hsa-mir-4328,1.0,1.0,1.0
hsa-mir-4329,1.0,1.0,1.0
hsa-mir-433,1.2075411153623674,1.8721589342443983,1.7965282263629214
hsa-mir-4330,1.0,1.0,1.0
hsa-mir-4417,1.0000000000090676,1.000004323065676,1.0963199172028018
hsa-mir-4418,1.000000000006444,1.046362172704855,1.000000000000002
hsa-mir-4419a,1.0,1.0,1.0
hsa-mir-4419b,1.4048818658842153,3.0726188740614395,3.4224442137304827
hsa-mir-4420,1.2891756775759142,3.6994561200251472,3.6958793324198416
hsa-mir-4421,1.4124039633688341,3.5166674670968217,4.168715387281017
hsa-mir-4422,1.2898071397081114,3.7994638303457355,3.6548908227281913
hsa-mir-4423,1.9409382239295558,3.411390481588429,4.611939793039967
hsa-mir-4424,1.333714962202422,4.055743448499866,3.633550467979326
hsa-mir-4425,1.1024112875155407,3.0828072505474493,3.3299471133704226
hsa-mir-4426,2.205026261403619,2.400522061892608,3.784495438367413
hsa-mir-4427,1.00020365994207,1.9143358301582416,2.748727755804393
hsa-mir-4428,1.0000000005084297,2.3345787826822955,4.0234332792692795
hsa-mir-4429,1.0000000086412195,1.933442588605525,2.4882291443612354
hsa-mir-4430,2.999816532799245,2.6259249109786684,3.5539904791290717
hsa-mir-4431,1.0146028402958742,1.8507765755717156,2.1274034453892092
hsa-mir-4432,1.000000000058758,2.7197061492914676,1.4706646522972922
hsa-mir-4433a,1.1575038568512677,2.358008300932279,3.0647827337265663
hsa-mir-4433b,1.1109873049439638,2.0389608013871516,1.9986712110211775
hsa-mir-4434,1.5533139896788009,4.968638434998318,4.087483281460803
hsa-mir-4435-1,1.8631791177853843,3.0915568545466012,5.5180089541644195
hsa-mir-4435-2,2.673865373773525,2.7060452127819157,3.8899835763562263
hsa-mir-4436a,1.000000000013563,1.0000012083860712,1.6400835076371094
hsa-mir-4436b-1,1.1124952252875626,4.602888737634456,4.387218468571314
hsa-mir-4436b-2,1.162950510060847,1.8296183594390418,1.9151315371343929
hsa-mir-4437,1.321903386899026,3.628051656133649,3.4277684890461924
hsa-mir-4438,1.0000000000106297,1.0000000000003222,1.502300053568901
hsa-mir-4439,1.4057176540129852,1.8147488961714704,1.8315449552033964
hsa-mir-4440,1.0000000000064482,1.0000000000000053,1.0000000601204273
hsa-mir-4441,1.0000000000064482,1.0000000000130886,1.0000000000000204
hsa-mir-4442,1.3878932410625593,3.5714106117617175,5.496919164784358
hsa-mir-4443,1.23406341305865,3.612704789035882,4.091122685866621
hsa-mir-4444-1,1.3943269335908723,3.3570646006834712,4.558521363181627
hsa-mir-4444-2,1.4824373127235413,3.3703772752399828,3.7779178821303048
hsa-mir-4445,1.2209373578213218,1.3347411628977883,2.197131978208176
hsa-mir-4446,1.4032314849151597,2.308655582746499,2.720303889703424
hsa-mir-4447,1.0,1.0,1.0
hsa-mir-4448,1.200418980370916,2.67444878169641,3.4866803085073
hsa-mir-4449,1.497985843710439,1.669873543500277,2.337340995349353
hsa-mir-4450,1.000000003261421,2.124334622416031,2.1169745635338253
hsa-mir-4451,1.0001289843488437,2.7309780857090553,2.6556834618884175
hsa-mir-4452,1.0000000411243772,4.695639639874626,3.274520897451597
hsa-mir-4453,2.1317688440644886,3.521099324547434,4.242711068506578
hsa-mir-4454,1.1816656794801295,2.2620058457776886,3.5382771504812176
hsa-mir-4455,1.0,1.0,1.0
hsa-mir-4456,1.0,1.0,1.0
hsa-mir-4457,2.760895487858979,3.257061687430663,3.320142663376873
hsa-mir-4458,1.0000000066943262,1.9735460659295163,2.285891357893166
hsa-mir-4459,1.000000000006448,1.0155647888706831,1.1059466385829277
hsa-mir-4460,1.0000000000091243,1.0000000000000075,1.299042000689294
hsa-mir-4461,1.1256073414036205,2.3591084412732792,3.339027515676432
hsa-mir-4462,1.0000000000088127,1.0000000000000073,1.0874852013053125
hsa-mir-4463,1.0000000001460676,2.6101352769511466,1.4150912185004625
hsa-mir-4464,1.0000000102486146,1.8731901429366602,3.5737173919201357
hsa-mir-4465,1.096988748948429,1.2191683765116492,1.4819918651138313
hsa-mir-4466,1.0706703800909394,1.464051145381897,1.9291372961582056
hsa-mir-4467,1.248297682203459,1.6091244704622953,2.27047077808329
hsa-mir-4468,1.0000000001831446,1.000000515610957,1.0000000010694843
hsa-mir-4469,2.013282051885669,3.4740110769149135,3.774811252407548
